longitude,latitude,no,no2,o3,co,so2,pm2_5,pm10,ch4,time,year,month,hour
74.4,32,0.28448638,4.2324677,181.20703,431.10498,14.075792,60.987473,96.27152,1265.9904,2019-10-11 09:00:00,2019,10,9
74.4,32,0.27226576,37.989067,32.321148,1165.3224,43.07509,113.92809,170.04213,1280.2435,2019-10-11 21:00:00,2019,10,21
74.4,32,21.915792,82.05416,1.22e-05,2548.3162,94.25939,276.90674,398.68286,1281.3958,2019-10-11 00:00:00,2019,10,0
74.4,32,10.682427,64.13117,59.42823,1886.5483,93.03996,199.3358,288.40424,1276.9048,2019-10-11 03:00:00,2019,10,3
74.4,32,0.6580684,7.73053,198.26741,656.7701,26.280401,91.06518,136.91475,1268.3666,2019-10-11 06:00:00,2019,10,6
74.4,32,0.19431141,11.943461,153.8381,583.6361,18.650566,76.10448,117.03124,1272.1768,2019-10-11 12:00:00,2019,10,12
74.4,32,0.1122487,41.6768,74.7913,1283.0267,38.779,130.79787,194.76335,1280.5884,2019-10-11 15:00:00,2019,10,15
74.4,32,0.1252701,32.17539,54.57456,1058.5485,40.159966,107.87821,160.18983,1278.8112,2019-10-11 18:00:00,2019,10,18
74.4,32,0.18978526,2.359472,174.67845,360.156,9.530276,59.491474,95.777695,1266.231,2019-10-12 09:00:00,2019,10,9
74.4,32,0.14723937,8.416802,153.24072,556.9738,12.258796,86.09545,134.23718,1270.8453,2019-10-12 12:00:00,2019,10,12
74.4,32,39.556248,93.49012,0.184105,2997.2705,175.91295,201.58264,299.7681,1281.0388,2019-10-12 00:00:00,2019,10,0
74.4,32,5.125142,46.527824,82.61495,1582.6798,66.69801,139.67032,214.20702,1276.1373,2019-10-12 03:00:00,2019,10,3
74.4,32,0.36076954,4.1430044,185.10153,533.82794,15.360942,87.23173,141.17908,1267.698,2019-10-12 06:00:00,2019,10,6
74.4,32,0.11677486,24.58706,86.51652,964.55005,17.980404,105.21115,158.05229,1277.7739,2019-10-12 15:00:00,2019,10,15
74.4,32,0.42392686,51.25411,32.264606,1624.117,30.871456,139.77644,208.01717,1280.881,2019-10-12 18:00:00,2019,10,18
74.4,32,8.587443,76.146965,0.8192693,2455.3022,50.67402,183.03334,271.43127,1281.5559,2019-10-12 21:00:00,2019,10,21
74.4,32,0.2933298,3.622711,177.86476,473.51846,12.198899,76.16936,122.93022,1268.4119,2019-10-13 09:00:00,2019,10,9
74.4,32,0.38507152,26.710642,38.884926,1412.3126,14.570618,176.13924,262.4007,1280.8009,2019-10-13 00:00:00,2019,10,0
74.4,32,1.4936318,17.534864,91.31452,1214.2739,19.25302,157.66452,235.89691,1277.3246,2019-10-13 03:00:00,2019,10,3
74.4,32,0.33477896,4.176243,183.41049,601.66473,17.510658,101.227165,158.64558,1269.3544,2019-10-13 06:00:00,2019,10,6
74.4,32,0.16879085,9.002748,142.154,538.7185,12.243197,74.723236,115.318825,1272.9929,2019-10-13 12:00:00,2019,10,12
74.4,32,0.06072014,17.4996,80.70577,825.87445,12.357384,101.46162,151.4544,1279.0043,2019-10-13 15:00:00,2019,10,15
74.4,32,0.07241852,14.287716,67.1156,844.20215,9.659795,109.6863,165.0439,1279.404,2019-10-13 18:00:00,2019,10,18
74.4,32,0.099714726,16.025045,61.223137,941.97644,10.164774,134.70303,205.21432,1280.1226,2019-10-13 21:00:00,2019,10,21
74.4,32,0.19671376,3.0335484,188.95576,480.0295,12.687724,83.262634,137.93668,1268.276,2019-10-14 09:00:00,2019,10,9
74.4,32,1.4493452,58.157547,19.85588,1803.6611,40.72735,155.54286,232.39993,1280.7456,2019-10-14 00:00:00,2019,10,0
74.4,32,3.398935,32.812492,81.27777,1473.2495,28.107994,147.68024,220.97758,1278.0082,2019-10-14 03:00:00,2019,10,3
74.4,32,0.4194007,5.186499,190.37218,678.26013,12.997174,107.34249,165.12955,1270.5913,2019-10-14 06:00:00,2019,10,6
74.4,32,0.2452829,13.457339,133.06946,647.743,17.137018,100.31416,162.23419,1274.2305,2019-10-14 12:00:00,2019,10,12
74.4,32,0.07979964,16.088097,90.33742,755.7255,10.94773,104.27515,160.76437,1276.8539,2019-10-14 15:00:00,2019,10,15
74.4,32,0.10960264,18.64706,74.602036,806.95264,12.441501,102.59594,159.38786,1277.6941,2019-10-14 18:00:00,2019,10,18
74.4,32,0.21140637,29.796797,51.962933,1077.4398,20.785507,118.07832,181.62843,1279.4744,2019-10-14 21:00:00,2019,10,21
74.4,32,0.31940743,3.1870873,154.6475,538.465,8.376594,103.158,164.65369,1270.8936,2019-10-15 06:00:00,2019,10,6
74.4,32,0.36849883,31.512442,31.152699,1237.932,18.033894,146.32677,219.63478,1280.932,2019-10-15 00:00:00,2019,10,0
74.4,32,1.7464004,16.800766,72.53261,1096.1683,13.839457,141.66031,217.21628,1278.8533,2019-10-15 03:00:00,2019,10,3
74.4,32,0.2757126,3.5512905,171.91118,488.82074,9.298537,90.43285,152.39143,1268.9275,2019-10-15 09:00:00,2019,10,9
74.4,32,0.18125519,28.126804,44.03582,1234.2992,13.197161,146.71817,226.75577,1280.159,2019-10-15 21:00:00,2019,10,21
74.4,32,0.15730137,9.567177,137.39667,609.516,10.067578,110.23811,172.63739,1273.2333,2019-10-15 12:00:00,2019,10,12
74.4,32,0.06844942,16.340912,88.50594,824.8357,10.923497,126.10466,191.38014,1277.8323,2019-10-15 15:00:00,2019,10,15
74.4,32,0.124573775,23.863302,58.064053,1071.0088,12.562106,138.88347,212.1626,1279.6508,2019-10-15 18:00:00,2019,10,18
74.4,32,0.237101,3.5677037,174.93826,508.77838,7.9398546,94.832535,157.52141,1269.3716,2019-10-16 09:00:00,2019,10,9
74.4,32,0.229511,36.161648,37.65848,1467.7346,21.685446,165.76056,258.572,1280.2705,2019-10-16 21:00:00,2019,10,21
74.4,32,0.22547226,34.74443,36.98568,1327.9602,22.473984,153.65482,242.82932,1280.7714,2019-10-16 00:00:00,2019,10,0
74.4,32,1.9547429,21.436853,79.48281,1148.7687,18.050037,143.1189,229.22299,1278.24,2019-10-16 03:00:00,2019,10,3
74.4,32,0.31623912,3.6826475,168.98233,540.6391,8.850517,102.43004,168.94571,1270.1759,2019-10-16 06:00:00,2019,10,6
74.4,32,0.20082211,11.037012,139.43382,647.9532,12.883823,120.04065,199.26428,1273.9403,2019-10-16 12:00:00,2019,10,12
74.4,32,0.10946337,26.660955,72.62992,1077.2709,18.843855,145.62347,228.26567,1279.4263,2019-10-16 15:00:00,2019,10,15
74.4,32,0.17826097,35.889854,43.403584,1402.6201,21.652578,165.63312,256.93924,1280.1802,2019-10-16 18:00:00,2019,10,18
74.4,32,0.2799254,4.1190825,158.69563,496.25394,6.2359304,93.934845,153.75987,1270.5022,2019-10-17 09:00:00,2019,10,9
74.4,32,0.68184817,39.4797,26.696054,1488.8088,22.013569,173.76851,269.3211,1281.0892,2019-10-17 00:00:00,2019,10,0
74.4,32,1.7735573,20.183279,73.10199,1175.7393,14.568934,154.96323,246.77821,1278.447,2019-10-17 03:00:00,2019,10,3
74.4,32,0.31897223,3.1042461,137.03117,447.94208,3.7206404,93.27872,151.70749,1270.6099,2019-10-17 06:00:00,2019,10,6
74.4,32,0.047977265,5.8900223,122.11323,469.09607,5.2227798,93.73658,143.6447,1270.9348,2019-10-17 12:00:00,2019,10,12
74.4,32,0.09414407,13.5924225,77.895096,617.17145,8.891601,103.922905,160.95349,1276.5808,2019-10-17 15:00:00,2019,10,15
74.4,32,0.13926637,24.072395,59.1614,902.6905,15.992794,128.04959,199.6211,1279.345,2019-10-17 18:00:00,2019,10,18
74.4,32,0.17129764,27.528027,49.47182,1050.6936,16.763773,141.16173,218.58417,1279.7803,2019-10-17 21:00:00,2019,10,21
74.4,32,0.4722871,3.4618318,119.16784,303.81207,3.618419,55.991356,91.89423,1267.2583,2019-10-18 06:00:00,2019,10,6
74.4,32,0.07534311,20.088213,46.285,795.484,11.439352,112.20664,175.68732,1277.6104,2019-10-18 00:00:00,2019,10,0
74.4,32,0.8562097,9.097095,79.99273,453.99042,5.3021493,65.957466,105.18525,1272.0432,2019-10-18 03:00:00,2019,10,3
74.4,32,0.30541116,3.516183,141.55763,347.51364,5.434731,70.3758,114.333664,1267.197,2019-10-18 09:00:00,2019,10,9
74.4,32,0.1556998,10.312374,106.472015,430.6563,12.539278,68.44371,108.82595,1271.1477,2019-10-18 12:00:00,2019,10,12
74.4,32,0.06350547,13.985883,74.401146,500.77625,12.27271,57.169544,89.69089,1274.903,2019-10-18 15:00:00,2019,10,15
74.4,32,0.107513644,18.311935,52.3464,571.17883,13.416366,54.033894,84.813225,1277.5217,2019-10-18 18:00:00,2019,10,18
74.4,32,0.13648105,21.006886,43.262646,620.36755,18.10463,53.655163,83.35428,1278.5431,2019-10-18 21:00:00,2019,10,21
74.4,32,0.20315483,2.4164438,129.67319,274.3066,3.657135,43.278835,82.38024,1266.8698,2019-10-19 09:00:00,2019,10,9
74.4,32,0.40359396,33.77176,25.431427,908.9081,26.048952,59.648903,93.270035,1279.0729,2019-10-19 00:00:00,2019,10,0
74.4,32,3.0211055,18.438334,54.144714,763.9201,19.579182,59.751335,94.8418,1277.8662,2019-10-19 03:00:00,2019,10,3
74.4,32,0.5356185,3.9556437,127.3662,396.17172,6.083991,46.541256,81.01598,1270.5334,2019-10-19 06:00:00,2019,10,6
74.4,32,0.193441,7.5327215,107.503944,362.17288,8.312822,45.46706,74.72936,1270.6388,2019-10-19 12:00:00,2019,10,12
74.4,32,0.15124328,21.821703,66.87853,639.48376,20.570478,57.6959,89.71847,1276.4897,2019-10-19 15:00:00,2019,10,15
74.4,32,0.2790898,32.82956,41.678284,844.71136,30.697094,64.47915,100.17305,1277.8882,2019-10-19 18:00:00,2019,10,18
74.4,32,0.4643141,38.05612,31.699673,936.4823,37.195263,67.0232,104.39853,1278.075,2019-10-19 21:00:00,2019,10,21
74.4,32,43.089573,76.66538,0.032988723,2868.3867,126.498436,169.82588,255.17723,1281.4594,2019-10-20 21:00:00,2019,10,21
74.4,32,0.31446347,13.724209,100.95365,495.38968,14.723253,49.814957,81.47153,1273.6824,2019-10-20 12:00:00,2019,10,12
74.4,32,0.40442955,54.980267,30.904427,1357.5516,47.894264,95.659775,147.3753,1280.2592,2019-10-20 15:00:00,2019,10,15
74.4,32,2.9223657,57.667503,4.371775,1502.4747,55.26871,102.26839,158.79514,1280.4268,2019-10-20 00:00:00,2019,10,0
74.4,32,4.274642,28.222239,64.6788,1041.8682,36.589733,84.50029,132.67212,1276.5591,2019-10-20 03:00:00,2019,10,3
74.4,32,0.3881354,3.0334885,137.5906,349.3641,8.674903,48.118343,83.42418,1267.823,2019-10-20 06:00:00,2019,10,6
74.4,32,0.21756889,2.1451619,138.94826,286.97693,6.590085,41.44101,75.94307,1267.2264,2019-10-20 09:00:00,2019,10,9
74.4,32,12.8698845,78.99041,0.32957387,2196.453,86.051025,140.49512,213.05278,1281.3615,2019-10-20 18:00:00,2019,10,18
74.4,32,0.4642793,4.158068,155.3043,429.64194,9.915487,54.798744,93.24009,1268.5217,2019-10-21 06:00:00,2019,10,6
74.4,32,76.366714,94.163025,1.22e-05,3898.5972,180.76553,213.04636,318.34344,1281.3953,2019-10-21 00:00:00,2019,10,0
74.4,32,19.873312,87.98219,54.40664,2653.2292,103.625046,174.539,262.80945,1278.8934,2019-10-21 03:00:00,2019,10,3
74.4,32,0.22533299,2.017807,139.5488,264.2192,5.6216264,39.5011,69.0615,1266.47,2019-10-21 09:00:00,2019,10,9
74.4,32,0.35471147,12.539208,100.26299,426.9333,11.010691,43.43955,66.57866,1272.4586,2019-10-21 12:00:00,2019,10,12
74.4,32,0.30833575,43.033356,41.813652,1004.5097,39.878925,69.73562,103.95678,1279.0342,2019-10-21 15:00:00,2019,10,15
74.4,32,1.6405579,61.322178,15.013298,1457.9777,63.021935,93.00014,136.99829,1280.4781,2019-10-21 18:00:00,2019,10,18
74.4,32,3.3702464,59.99224,13.569159,1516.6643,65.06971,97.77781,144.83954,1280.3014,2019-10-21 21:00:00,2019,10,21
74.4,32,0.44822884,4.062962,147.71436,334.9916,8.150564,37.559807,63.821342,1267.8715,2019-10-22 09:00:00,2019,10,9
74.4,32,0.05737775,31.801489,34.334377,914.30945,45.259357,100.74154,153.41249,1280.2001,2019-10-22 00:00:00,2019,10,0
74.4,32,3.0451987,20.105656,63.790485,783.81793,34.20633,87.80341,135.5229,1278.1283,2019-10-22 03:00:00,2019,10,3
74.4,32,0.49589276,4.086828,148.99382,420.82156,11.790013,52.800102,84.4311,1270.7168,2019-10-22 06:00:00,2019,10,6
74.4,32,0.21857858,11.555013,110.37349,470.14905,12.281078,65.00961,102.081696,1275.0652,2019-10-22 12:00:00,2019,10,12
74.4,32,0.021307755,25.721395,57.827892,808.31464,29.965807,118.383316,179.14503,1281.2656,2019-10-22 15:00:00,2019,10,15
74.4,32,0.15040769,42.12402,23.654428,1155.1522,46.587387,171.78291,256.36935,1281.6361,2019-10-22 18:00:00,2019,10,18
74.4,32,0.93837684,60.906357,6.084252,1447.4869,71.841675,180.1157,271.41568,1281.3032,2019-10-22 21:00:00,2019,10,21
74.4,32,0.18470204,2.6332736,161.33884,410.05304,8.100846,64.73882,116.17436,1269.4279,2019-10-23 09:00:00,2019,10,9
74.4,32,0.28466046,38.72957,40.282906,1207.2855,24.542078,99.194016,154.88928,1278.8885,2019-10-23 18:00:00,2019,10,18
74.4,32,29.87779,75.38838,0.23009771,3291.124,59.94806,238.90082,355.20447,1281.7802,2019-10-23 00:00:00,2019,10,0
74.4,32,6.1564093,56.511948,65.706535,2612.8823,33.45847,214.95877,318.70108,1280.4792,2019-10-23 03:00:00,2019,10,3
74.4,32,0.46793503,5.184132,175.82004,659.26056,11.523736,84.523285,136.51978,1272.4705,2019-10-23 06:00:00,2019,10,6
74.4,32,0.13982344,7.968086,128.5811,436.98892,8.9008045,75.24764,127.08836,1271.584,2019-10-23 12:00:00,2019,10,12
74.4,32,0.20639277,33.129147,63.132973,951.1231,25.35205,91.616875,145.24872,1278.6467,2019-10-23 15:00:00,2019,10,15
74.4,32,0.40777194,40.141304,29.556137,1269.211,21.816914,97.54191,152.59921,1279.203,2019-10-23 21:00:00,2019,10,21
74.4,32,0.22749163,2.5348983,156.30711,347.56595,7.498937,61.933437,123.95934,1268.0983,2019-10-24 09:00:00,2019,10,9
74.4,32,0.7815629,44.59091,16.432835,1602.5221,16.903608,137.30014,218.0048,1280.4368,2019-10-24 00:00:00,2019,10,0
74.4,32,2.9510546,22.936365,59.69097,1262.6827,13.56176,131.57507,216.71324,1279.0818,2019-10-24 03:00:00,2019,10,3
74.4,32,0.43224803,4.00201,146.58368,470.94803,7.1148405,73.126335,134.04779,1270.2922,2019-10-24 06:00:00,2019,10,6
74.4,32,18.32272,64.58849,0.26488465,2342.9392,43.818214,133.38593,207.46234,1281.0653,2019-10-24 21:00:00,2019,10,21
74.4,32,0.27519035,14.162114,109.72719,542.75256,12.946215,65.966515,117.1765,1274.0833,2019-10-24 12:00:00,2019,10,12
74.4,32,0.33061838,46.06532,39.00207,1249.5535,29.095531,95.009964,155.46683,1279.795,2019-10-24 15:00:00,2019,10,15
74.4,32,4.4008174,65.4221,2.8305542,1864.0432,39.15725,116.14315,182.5175,1280.7145,2019-10-24 18:00:00,2019,10,18
74.4,32,0.36334598,3.754352,159.85497,510.52518,6.8023267,80.0772,141.93674,1269.7003,2019-10-25 06:00:00,2019,10,6
74.4,32,0.36815065,43.405125,37.427387,1252.211,27.368906,83.7078,125.26399,1280.1357,2019-10-25 18:00:00,2019,10,18
74.4,32,7.7510095,63.706303,1.9531883,2201.85,32.572746,192.65665,299.58286,1280.7719,2019-10-25 00:00:00,2019,10,0
74.4,32,5.129738,40.95366,62.958324,1791.0237,24.124836,180.56053,287.03973,1279.3053,2019-10-25 03:00:00,2019,10,3
74.4,32,0.19730563,2.2451417,140.6409,271.8395,4.6370134,42.899155,79.55082,1267.4498,2019-10-25 09:00:00,2019,10,9
74.4,32,0.16140974,8.567575,118.69504,401.8177,7.666905,54.90152,89.89297,1271.5652,2019-10-25 12:00:00,2019,10,12
74.4,32,0.15848513,22.238028,69.63754,704.03986,14.61336,60.60045,94.00468,1277.1779,2019-10-25 15:00:00,2019,10,15
74.4,32,4.416972,67.3131,2.5721803,1989.7664,41.104748,117.97938,173.2017,1281.3715,2019-10-25 21:00:00,2019,10,21
74.4,32,0.22602932,2.634272,172.01997,377.68738,9.476798,45.811195,75.99503,1269.7462,2019-10-26 09:00:00,2019,10,9
74.4,32,20.945803,87.810745,0.27303174,2956.1616,88.22163,164.50409,239.9192,1281.5723,2019-10-26 21:00:00,2019,10,21
74.4,32,5.329446,53.998947,6.396621,2108.291,18.667276,176.12294,263.8332,1281.3635,2019-10-26 00:00:00,2019,10,0
74.4,32,2.983782,27.144531,75.77017,1531.2859,14.370619,153.51291,235.05882,1278.5928,2019-10-26 03:00:00,2019,10,3
74.4,32,0.48624855,4.7925844,168.21014,494.3455,13.262058,61.453526,97.6646,1270.5697,2019-10-26 06:00:00,2019,10,6
74.4,32,0.26384014,13.355101,126.636566,586.2721,13.418188,61.339527,92.73873,1275.1969,2019-10-26 12:00:00,2019,10,12
74.4,32,0.25019205,51.844948,51.284077,1436.2998,42.599216,97.44357,144.34834,1280.5011,2019-10-26 15:00:00,2019,10,15
74.4,32,2.9723623,87.36091,6.0414104,2257.374,82.60585,133.486,195.66258,1281.2808,2019-10-26 18:00:00,2019,10,18
74.4,32,0.42643365,3.9269407,155.40413,558.7723,12.6543,75.58334,122.1809,1272.8032,2019-10-27 06:00:00,2019,10,6
74.4,32,0.015876368,11.844895,54.378784,911.27795,21.4019,220.55379,328.07928,1281.536,2019-10-27 21:00:00,2019,10,21
74.4,32,0.046236437,26.45857,24.382004,1413.7766,31.144987,295.69275,428.52374,1281.6295,2019-10-27 00:00:00,2019,10,0
74.4,32,2.4999707,19.829924,65.87859,1237.749,43.918488,215.97276,315.77145,1279.5056,2019-10-27 03:00:00,2019,10,3
74.4,32,0.51988137,5.769788,166.01622,480.50018,13.453967,56.370018,95.455826,1270.7086,2019-10-27 09:00:00,2019,10,9
74.4,32,0.1785395,13.681437,134.94345,641.4454,19.974432,78.47744,121.238205,1276.04,2019-10-27 12:00:00,2019,10,12
74.4,32,0.008634515,15.890925,84.93651,813.231,25.103043,139.29158,208.98828,1281.5071,2019-10-27 15:00:00,2019,10,15
74.4,32,0.012812506,13.193114,62.794895,886.3845,21.862593,187.50323,278.70654,1281.6385,2019-10-27 18:00:00,2019,10,18
74.4,32,0.29047483,3.86282,182.11877,539.0415,13.033662,82.549614,133.44745,1272.7072,2019-10-28 09:00:00,2019,10,9
74.4,32,22.373701,83.25415,0.135031,3211.7812,86.27498,274.73816,409.99854,1281.6896,2019-10-28 00:00:00,2019,10,0
74.4,32,6.934073,56.131077,61.175472,2365.317,58.9016,249.70287,376.97415,1280.5372,2019-10-28 03:00:00,2019,10,3
74.4,32,0.49147105,5.5650196,176.70793,822.0827,17.276829,135.44756,215.4262,1275.1853,2019-10-28 06:00:00,2019,10,6
74.4,32,0.30680382,26.084726,146.7689,1024.816,32.673576,138.51796,219.73059,1279.2188,2019-10-28 12:00:00,2019,10,12
74.4,32,0.259314,67.10609,49.57674,2152.1677,52.749367,188.21239,286.23376,1281.416,2019-10-28 15:00:00,2019,10,15
74.4,32,1.9742402,62.491306,34.444614,2242.8362,37.198605,182.14037,272.82297,1280.8092,2019-10-28 18:00:00,2019,10,18
74.4,32,3.1986701,64.096756,20.93031,2411.6091,36.615917,203.14674,305.1424,1281.4924,2019-10-28 21:00:00,2019,10,21
74.4,32,0.3627541,5.663329,191.76614,639.6316,27.012663,154.9324,244.00949,1270.3573,2019-10-29 09:00:00,2019,10,9
74.4,32,0.17296883,33.43599,39.303352,1711.5592,25.25792,250.90913,374.28006,1281.3693,2019-10-29 00:00:00,2019,10,0
74.4,32,3.092549,32.91129,63.94952,1921.989,39.461685,293.13748,437.14825,1280.5568,2019-10-29 03:00:00,2019,10,3
74.4,32,0.4701981,5.98653,181.37674,935.8285,35.819313,193.5058,299.97742,1273.5842,2019-10-29 06:00:00,2019,10,6
74.4,32,0.22714347,21.939096,151.2005,979.27673,39.826855,171.35892,262.52032,1278.4088,2019-10-29 12:00:00,2019,10,12
74.4,32,0.15709247,41.27968,71.49288,1666.6576,42.16373,241.62912,362.16293,1281.6396,2019-10-29 15:00:00,2019,10,15
74.4,32,0.13759518,28.92632,53.618042,1559.6484,24.376072,237.99266,353.68954,1280.8969,2019-10-29 18:00:00,2019,10,18
74.4,32,0.20277184,35.37808,42.706905,1746.281,29.76958,245.11607,368.7916,1281.1808,2019-10-29 21:00:00,2019,10,21
74.4,32,0.48224464,6.705165,192.74954,1071.079,37.77127,211.85626,318.6065,1273.5461,2019-10-30 06:00:00,2019,10,6
74.4,32,2.5246208,64.42199,12.1679125,2640.5598,44.05497,276.0151,408.93622,1281.6443,2019-10-30 21:00:00,2019,10,21
74.4,32,0.37490508,47.39807,16.540768,2136.1814,40.549923,331.64908,491.5287,1281.5472,2019-10-30 00:00:00,2019,10,0
74.4,32,3.799744,37.899826,58.75011,2189.1677,42.67289,351.5946,518.8239,1280.69,2019-10-30 03:00:00,2019,10,3
74.4,32,0.29740334,4.9446826,198.4606,735.21106,23.744081,149.47377,230.44408,1271.2604,2019-10-30 09:00:00,2019,10,9
74.4,32,0.19887239,19.693949,147.06705,1016.36383,29.757895,199.20982,302.34158,1278.3348,2019-10-30 12:00:00,2019,10,12
74.4,32,0.12311148,41.395767,71.54218,1685.321,41.003365,247.41946,371.5429,1281.3678,2019-10-30 15:00:00,2019,10,15
74.4,32,0.33813876,55.535217,36.103764,2159.4197,45.264915,274.98508,409.64117,1281.5322,2019-10-30 18:00:00,2019,10,18
74.4,32,0.27658302,3.8536255,171.5108,572.4278,8.046533,102.78444,167.98204,1270.662,2019-10-31 09:00:00,2019,10,9
74.4,32,0.24733709,36.392963,28.004879,2256.4543,26.586521,389.1764,575.8807,1281.3553,2019-10-31 00:00:00,2019,10,0
74.4,32,1.5083941,23.343502,75.793625,1494.1655,21.919413,216.18013,319.92078,1277.6302,2019-10-31 03:00:00,2019,10,3
74.4,32,0.48548257,5.492086,168.87494,784.9589,10.357241,123.03397,192.56796,1274.1698,2019-10-31 06:00:00,2019,10,6
74.4,32,0.24134862,14.698916,105.19884,634.5454,16.314232,98.45054,151.10123,1275.5875,2019-10-31 12:00:00,2019,10,12
74.4,32,0.20527864,42.457127,54.20345,1044.2557,66.42895,130.4321,197.10637,1279.0587,2019-10-31 15:00:00,2019,10,15
74.4,32,9.744747,74.49226,12.152384,1623.6345,135.76021,167.50258,249.9261,1280.6506,2019-10-31 18:00:00,2019,10,18
74.4,32,20.859875,76.07371,6.440861,1912.3843,158.7347,191.09679,284.28656,1280.7649,2019-10-31 21:00:00,2019,10,21
74.4,32,0.25123653,7.646925,214.43195,954.7496,31.228117,155.62286,230.52806,1274.1346,2019-11-01 09:00:00,2019,11,9
74.4,32,33.337585,96.159096,1.22e-05,3679.9607,124.827805,341.68338,499.9089,1281.3007,2019-11-01 00:00:00,2019,11,0
74.4,32,10.617111,96.39145,46.154533,3455.6038,101.56056,349.70428,509.768,1284.5585,2019-11-01 03:00:00,2019,11,3
74.4,32,0.7002139,18.653265,247.0457,1693.5386,56.35358,240.55565,352.45496,1276.6215,2019-11-01 06:00:00,2019,11,6
74.4,32,0.10333565,11.343729,126.714905,850.55133,10.556961,169.69608,252.23982,1277.5505,2019-11-01 12:00:00,2019,11,12
74.4,32,0.10375345,14.030179,77.72018,619.05084,9.656731,108.84886,168.65549,1278.7601,2019-11-01 15:00:00,2019,11,15
74.4,32,0.17798243,20.04107,58.00347,676.06433,12.32786,79.783,125.98678,1278.9447,2019-11-01 18:00:00,2019,11,18
74.4,32,0.29691592,25.83732,38.27851,848.2252,16.62562,87.37184,134.53476,1282.4355,2019-11-01 21:00:00,2019,11,21
74.4,32,0.29218087,3.1619904,141.33904,381.3638,10.380359,68.60109,111.051056,1268.1907,2019-11-02 09:00:00,2019,11,9
74.4,32,0.16140974,23.909801,56.748993,857.2791,14.056991,70.46492,108.073906,1276.8794,2019-11-02 21:00:00,2019,11,21
74.4,32,0.23675284,19.54523,52.198845,693.3973,12.025943,70.193596,108.10302,1279.5673,2019-11-02 00:00:00,2019,11,0
74.4,32,2.5122957,20.54534,53.84754,885.384,16.780205,90.922005,140.68411,1281.1232,2019-11-02 03:00:00,2019,11,3
74.4,32,0.5537231,4.4817243,120.79065,471.7399,8.648999,72.761116,117.919075,1272.426,2019-11-02 06:00:00,2019,11,6
74.4,32,0.28096992,21.88501,122.978386,756.4493,32.072918,67.82398,101.34498,1279.3757,2019-11-02 12:00:00,2019,11,12
74.4,32,0.32978278,65.57003,47.269566,1745.1222,76.27452,125.94687,184.3458,1285.9261,2019-11-02 15:00:00,2019,11,15
74.4,32,3.2642646,53.72256,37.90679,1649.8737,56.51151,115.890114,171.28726,1282.2543,2019-11-02 18:00:00,2019,11,18
74.4,32,0.23807587,2.9930286,162.95676,482.83417,8.965273,67.02194,104.23585,1267.7393,2019-11-03 09:00:00,2019,11,9
74.4,32,18.112011,74.30061,0.4059963,2402.9326,79.67652,162.43333,240.77374,1286.1876,2019-11-03 21:00:00,2019,11,21
74.4,32,0.081331566,12.138679,76.90773,537.6796,4.6888328,44.67345,70.44205,1271.3809,2019-11-03 00:00:00,2019,11,0
74.4,32,1.3432242,15.003419,73.74658,647.08704,7.1025853,57.588078,90.221504,1275.0583,2019-11-03 03:00:00,2019,11,3
74.4,32,0.4853085,4.138704,142.9416,517.75635,6.9595585,67.560905,105.310196,1270.0813,2019-11-03 06:00:00,2019,11,6
74.4,32,0.32442102,15.695977,106.98576,604.89844,18.518541,71.214905,110.12433,1276.7521,2019-11-03 12:00:00,2019,11,12
74.4,32,2.088926,74.559845,23.179253,1747.1178,79.15998,124.37699,185.60434,1285.9397,2019-11-03 15:00:00,2019,11,15
74.4,32,20.258383,85.758934,2.3274198,2498.282,102.56412,159.2251,234.95938,1286.6439,2019-11-03 18:00:00,2019,11,18
74.4,32,0.6012129,4.483478,127.1163,348.06476,12.188593,56.381924,96.86701,1266.5035,2019-11-04 06:00:00,2019,11,6
74.4,32,2.6725218,54.63355,13.945155,1496.2914,31.525463,106.78138,162.72664,1284.9628,2019-11-04 00:00:00,2019,11,0
74.4,32,5.9589295,38.794197,52.83484,1375.4254,30.582895,108.05831,167.95874,1280.2423,2019-11-04 03:00:00,2019,11,3
74.4,32,0.2456659,2.1489465,127.201164,261.64767,6.79787,48.743095,84.859886,1265.7251,2019-11-04 09:00:00,2019,11,9
74.4,32,0.35345808,14.194807,89.29521,499.85266,11.690032,53.503357,82.62841,1276.3949,2019-11-04 12:00:00,2019,11,12
74.4,32,0.9456187,63.721874,24.5121,1454.932,72.59511,103.97635,155.93991,1285.902,2019-11-04 15:00:00,2019,11,15
74.4,32,21.286587,68.36968,26.14876,1649.9521,130.91374,103.22271,152.6911,1283.144,2019-11-04 18:00:00,2019,11,18
74.4,32,13.206909,71.34411,15.77331,1681.3877,94.89221,105.47193,154.50157,1284.2455,2019-11-04 21:00:00,2019,11,21
74.4,32,0.505537,4.0202165,137.65675,462.87766,10.451106,70.36331,112.19421,1274.0143,2019-11-05 06:00:00,2019,11,6
74.4,32,0.12812507,26.186409,32.976654,1030.337,21.570147,128.92676,188.65942,1286.2208,2019-11-05 00:00:00,2019,11,0
74.4,32,2.0525079,15.258227,56.35633,942.70386,17.686274,128.39998,188.88815,1284.3905,2019-11-05 03:00:00,2019,11,3
74.4,32,0.5461331,5.973464,150.67885,417.3393,13.497975,55.31161,89.34282,1271.4305,2019-11-05 09:00:00,2019,11,9
