longitude,latitude,no,no2,o3,co,so2,pm2_5,pm10,ch4,time,year,month,hour
74.4,32,0.2897611,2.6611133,175.04182,355.27914,10.843906,33.308064,51.296272,1278.8625,2021-03-27 09:00:00,2021,3,9
74.4,32,0.50003594,9.373405,154.98013,405.5281,12.837517,46.250713,71.573166,1281.3958,2021-03-27 12:00:00,2021,3,12
74.4,32,0.2559716,54.302837,58.12372,951.9535,11.947036,93.41515,140.03792,1291.6168,2021-03-27 15:00:00,2021,3,15
74.4,32,0.80074686,66.075294,25.126719,1279.3275,10.623413,129.6116,193.90977,1292.3632,2021-03-27 18:00:00,2021,3,18
74.4,32,0.72080797,6.8653917,189.11357,603.04865,25.056667,84.227165,131.6318,1282.6604,2021-03-28 06:00:00,2021,3,6
74.4,32,0.009748646,5.7733507,93.99826,430.81546,4.7548327,74.1718,114.072845,1285.7383,2021-03-28 21:00:00,2021,3,21
74.4,32,0.03150902,16.410135,50.860092,824.27325,6.576031,113.85277,173.26631,1292.536,2021-03-28 00:00:00,2021,3,0
74.4,32,3.0850985,22.533667,73.62085,987.4359,9.88746,116.72688,175.45308,1289.5577,2021-03-28 03:00:00,2021,3,3
74.4,32,0.36306745,4.521431,222.49545,516.3467,19.935354,76.93476,123.59391,1279.0994,2021-03-28 09:00:00,2021,3,9
74.4,32,0.3052719,10.148074,207.27782,635.16833,16.948418,91.74339,140.99522,1281.7513,2021-03-28 12:00:00,2021,3,12
74.4,32,0.050832227,13.328938,122.41049,618.08636,8.957928,90.56148,135.52457,1286.0947,2021-03-28 15:00:00,2021,3,15
74.4,32,0.033145398,8.683738,106.39805,493.58185,5.4955273,81.23486,122.903725,1285.7301,2021-03-28 18:00:00,2021,3,18
74.4,32,0.91346556,6.4278607,150.72379,466.77783,20.309633,83.47947,137.01695,1281.5332,2021-03-29 06:00:00,2021,3,6
74.4,32,0.008112267,4.3978877,93.64325,420.96887,13.86861,79.03659,122.724594,1284.9678,2021-03-29 00:00:00,2021,3,0
74.4,32,0.8498905,8.292745,106.08629,504.53046,24.670948,98.49785,151.69089,1284.8445,2021-03-29 03:00:00,2021,3,3
74.4,32,0.44335452,4.987828,210.9372,501.1921,17.917385,75.33023,121.28069,1281.0779,2021-03-29 09:00:00,2021,3,9
74.4,32,0.37044856,8.207868,179.02307,468.252,16.34059,76.18059,117.969765,1282.5447,2021-03-29 12:00:00,2021,3,12
74.4,32,0.28438193,75.10285,49.854828,1328.8865,15.559849,127.90074,192.05891,1292.1414,2021-03-29 15:00:00,2021,3,15
74.4,32,0.1917698,50.165195,40.24744,1228.4431,9.867928,140.41182,211.52307,1290.6296,2021-03-29 18:00:00,2021,3,18
74.4,32,0.027365843,12.69893,60.247383,624.7352,8.014362,114.94968,175.08264,1290.4653,2021-03-29 21:00:00,2021,3,21
74.4,32,0.2609852,2.240258,160.59662,298.80402,10.264593,63.536526,109.79148,1274.8594,2021-03-30 09:00:00,2021,3,9
74.4,32,0.011071677,9.579371,69.29735,387.1835,5.4990373,14.453417,22.88593,1286.789,2021-03-30 21:00:00,2021,3,21
74.4,32,0.02270042,6.826833,56.254436,447.0496,7.105,100.67009,154.23975,1289.7871,2021-03-30 00:00:00,2021,3,0
74.4,32,2.648533,15.702586,53.353817,542.5535,4.963628,75.66687,116.49382,1287.2616,2021-03-30 03:00:00,2021,3,3
74.4,32,0.60836774,4.1285543,136.07938,346.95605,7.786592,61.187935,103.03539,1277.097,2021-03-30 06:00:00,2021,3,6
74.4,32,0.38521078,6.3787084,133.091,282.14304,6.6842413,43.882835,70.94369,1277.6809,2021-03-30 12:00:00,2021,3,12
74.4,32,0.078441784,16.857418,92.484375,428.01364,5.4022636,40.66143,62.93503,1284.0834,2021-03-30 15:00:00,2021,3,15
74.4,32,0.07450751,14.475791,76.23579,436.0709,4.7526393,21.226496,32.40562,1285.968,2021-03-30 18:00:00,2021,3,18
74.4,32,0.29360834,1.9559077,140.99918,218.75105,2.9838517,15.284842,26.314394,1276.847,2021-03-31 09:00:00,2021,3,9
74.4,32,0.009679013,6.3303385,71.51088,296.8864,4.348384,14.700612,25.719439,1281.8524,2021-03-31 21:00:00,2021,3,21
74.4,32,0.014205171,7.5864263,61.235523,385.38336,5.003261,13.479314,21.279902,1287.8661,2021-03-31 00:00:00,2021,3,0
74.4,32,2.1249263,10.191521,70.43091,441.66693,5.0187426,16.926575,26.612133,1287.5554,2021-03-31 03:00:00,2021,3,3
74.4,32,0.610979,3.5569708,130.49113,314.1947,5.652265,20.889261,33.696617,1283.4907,2021-03-31 06:00:00,2021,3,6
74.4,32,0.4387239,5.3399377,126.80608,246.85524,3.1534905,14.440392,24.825346,1277.4215,2021-03-31 12:00:00,2021,3,12
74.4,32,0.088503785,16.451406,89.26602,398.92682,4.3748794,18.7213,31.265999,1282.178,2021-03-31 15:00:00,2021,3,15
74.4,32,0.049648464,10.795972,83.70675,399.1065,4.810992,16.723177,28.646957,1282.372,2021-03-31 18:00:00,2021,3,18
74.4,32,0.31676137,1.8801812,127.97556,193.65604,2.4815876,13.0294895,25.483114,1271.9524,2021-04-01 09:00:00,2021,4,9
74.4,32,0.01267324,4.307556,66.80073,259.34598,4.200251,13.372671,22.967113,1281.9327,2021-04-01 00:00:00,2021,4,0
74.4,32,1.3814528,6.7130284,74.41439,281.66037,4.0843697,11.718223,20.667969,1279.5303,2021-04-01 03:00:00,2021,4,3
74.4,32,0.5160167,2.5775633,113.64951,227.94572,3.9664457,13.494254,24.311186,1277.0435,2021-04-01 06:00:00,2021,4,6
74.4,32,0.35805386,4.3023686,118.95954,187.11293,2.4531198,12.369639,23.244673,1271.1378,2021-04-01 12:00:00,2021,4,12
74.4,32,0.06907612,10.619473,91.014336,269.15912,3.745012,17.725685,33.14247,1276.2517,2021-04-01 15:00:00,2021,4,15
74.4,32,0.04936993,7.783596,81.27864,247.43365,3.5429366,13.410169,24.965727,1277.7555,2021-04-01 18:00:00,2021,4,18
74.4,32,0.010862777,4.2779665,78.58502,213.92531,3.7721343,11.473183,21.617207,1279.4469,2021-04-01 21:00:00,2021,4,21
74.4,32,0.30137244,1.771144,129.34323,194.80988,2.637705,11.813973,20.674942,1275.8899,2021-04-02 09:00:00,2021,4,9
74.4,32,0.020681057,5.774745,61.992245,257.74734,4.3429646,18.612673,31.371143,1282.794,2021-04-02 00:00:00,2021,4,0
74.4,32,1.4678676,7.0260673,75.954384,286.64166,4.22287,13.683618,23.82597,1281.6536,2021-04-02 03:00:00,2021,4,3
74.4,32,0.5418506,2.5372818,112.20089,222.44763,3.854197,12.660638,22.56394,1278.8549,2021-04-02 06:00:00,2021,4,6
74.4,32,0.3027651,3.6622653,127.45991,207.99074,2.4976153,17.125378,30.060926,1275.4465,2021-04-02 12:00:00,2021,4,12
74.4,32,0.3715627,49.611053,44.131042,819.8783,3.702327,51.22496,77.30816,1286.5198,2021-04-02 15:00:00,2021,4,15
74.4,32,7.353961,75.437355,1.9472573,1569.0708,6.00252,101.57964,150.71101,1288.9996,2021-04-02 18:00:00,2021,4,18
74.4,32,10.8347845,67.12052,0.33364743,1594.2401,7.437556,127.0509,187.1573,1289.0483,2021-04-02 21:00:00,2021,4,21
74.4,32,0.2502965,1.7953732,150.12979,225.93556,2.6538253,25.56492,40.923565,1273.8998,2021-04-03 09:00:00,2021,4,9
74.4,32,0.2631438,39.108864,17.670095,1081.1104,3.5039542,89.964195,132.49107,1287.8196,2021-04-03 00:00:00,2021,4,0
74.4,32,2.721822,14.882342,73.760735,662.1317,2.6573765,65.97866,97.521835,1284.6528,2021-04-03 03:00:00,2021,4,3
74.4,32,0.35262248,2.3078222,145.41174,265.98642,3.414498,32.213707,50.26221,1275.6158,2021-04-03 06:00:00,2021,4,6
74.4,32,0.25395223,3.9852936,145.04065,233.88564,3.2190154,17.423824,27.617218,1274.4478,2021-04-03 12:00:00,2021,4,12
74.4,32,0.2108493,35.78764,65.276306,646.92706,3.3016055,36.374638,53.594715,1283.8729,2021-04-03 15:00:00,2021,4,15
74.4,32,0.16684112,35.301716,56.37806,777.2925,4.2143397,44.553333,64.380615,1285.9348,2021-04-03 18:00:00,2021,4,18
74.4,32,0.03753229,22.538158,44.285908,689.87,3.0537982,51.474247,74.79719,1287.1433,2021-04-03 21:00:00,2021,4,21
74.4,32,0.5207518,5.1963816,162.02377,335.7864,6.898908,26.232634,39.100296,1276.644,2021-04-04 06:00:00,2021,4,6
74.4,32,0.48311505,12.941096,133.28531,377.9458,6.7520638,76.32647,117.14029,1278.8438,2021-04-04 12:00:00,2021,4,12
74.4,32,0.0709214,23.832014,23.773409,893.1533,3.3367302,78.1003,112.33449,1288.3634,2021-04-04 00:00:00,2021,4,0
74.4,32,3.9692657,21.880634,67.14638,796.3133,2.5034175,59.943035,86.03348,1285.3383,2021-04-04 03:00:00,2021,4,3
74.4,32,0.24782452,5.5950584,145.63406,313.62152,7.281612,30.484995,48.551605,1276.0505,2021-04-04 09:00:00,2021,4,9
74.4,32,0.11217906,31.220951,69.263756,667.40857,3.7007253,87.312355,130.83575,1284.2556,2021-04-04 15:00:00,2021,4,15
74.4,32,0.0782677,16.654408,70.37099,432.42752,2.128199,58.98683,94.30005,1281.3435,2021-04-04 18:00:00,2021,4,18
74.4,32,0.018452795,9.976169,61.4986,337.82022,1.5362474,53.908905,87.45623,1282.6158,2021-04-04 21:00:00,2021,4,21
74.4,32,0.7887177,11.293324,89.65174,365.93066,2.8882453,55.20046,101.592316,1275.8629,2021-04-05 06:00:00,2021,4,6
74.4,32,0.03690559,8.295519,50.96033,329.6828,1.6339202,56.058475,88.84109,1285.3092,2021-04-05 00:00:00,2021,4,0
74.4,32,2.145085,14.659938,56.775562,435.10828,2.0250027,53.302814,86.3751,1281.7339,2021-04-05 03:00:00,2021,4,3
74.4,32,0.68003774,7.080301,113.96581,305.45297,5.875718,60.287304,126.194565,1271.2267,2021-04-05 09:00:00,2021,4,9
74.4,32,0.28500864,5.9323945,108.55342,229.14372,4.1083703,53.469097,124.67878,1266.3314,2021-04-05 12:00:00,2021,4,12
74.4,32,0.22923246,32.4066,55.190308,623.183,4.3247933,71.10412,139.73209,1278.6907,2021-04-05 15:00:00,2021,4,15
74.4,32,0.13393943,21.684061,54.526825,541.876,3.4430478,67.64878,121.01594,1279.707,2021-04-05 18:00:00,2021,4,18
74.4,32,0.02740066,15.747991,43.158405,502.87747,2.6497517,75.53509,124.78992,1283.8641,2021-04-05 21:00:00,2021,4,21
74.4,32,0.52823734,3.7918744,115.26215,259.71484,2.6551135,42.614326,81.61817,1269.9315,2021-04-06 06:00:00,2021,4,6
74.4,32,0.017408296,3.394194,81.71085,273.71848,1.8206642,67.270256,98.36412,1274.5442,2021-04-06 21:00:00,2021,4,21
74.4,32,0.025694646,8.728837,46.593876,378.1203,2.215984,62.972218,98.73095,1282.9163,2021-04-06 00:00:00,2021,4,0
74.4,32,1.4812198,10.325743,69.84042,370.5823,2.0589142,48.742744,81.62667,1278.1582,2021-04-06 03:00:00,2021,4,3
74.4,32,0.44471237,5.692308,128.57707,307.5989,9.61126,59.90599,118.93934,1268.8817,2021-04-06 09:00:00,2021,4,9
74.4,32,0.24817269,9.602394,108.32043,302.1897,10.313802,53.376553,109.42187,1268.5175,2021-04-06 12:00:00,2021,4,12
74.4,32,0.08300276,19.301262,79.753555,438.02878,6.2038994,79.4459,154.91156,1275.5631,2021-04-06 15:00:00,2021,4,15
74.4,32,0.05389609,14.983281,71.56917,436.92242,4.5693297,87.20617,142.4709,1276.9292,2021-04-06 18:00:00,2021,4,18
74.4,32,0.38862282,5.381979,126.825966,262.34833,2.6726384,16.728607,27.097338,1271.8876,2021-04-07 12:00:00,2021,4,12
74.4,32,0.01726903,1.6953106,83.78463,215.83885,1.66717,55.169468,80.0297,1273.5968,2021-04-07 00:00:00,2021,4,0
74.4,32,0.9431467,6.1331677,89.262825,304.54935,2.6689007,68.96844,110.80005,1273.2457,2021-04-07 03:00:00,2021,4,3
74.4,32,0.30857947,1.9467511,140.55539,285.68484,4.7853317,72.63309,125.73247,1268.252,2021-04-07 06:00:00,2021,4,6
74.4,32,0.23852849,1.6555877,141.12184,242.10294,2.6011477,44.706528,78.63704,1269.9935,2021-04-07 09:00:00,2021,4,9
74.4,32,0.12554863,19.7671,72.239,434.7782,3.0213993,24.956186,38.554363,1279.4891,2021-04-07 15:00:00,2021,4,15
74.4,32,0.07603944,14.369325,73.72729,432.97543,4.5436354,27.729538,42.56983,1281.5452,2021-04-07 18:00:00,2021,4,18
74.4,32,0.020054359,9.630985,61.555355,407.59097,4.875089,32.867596,49.135685,1284.1517,2021-04-07 21:00:00,2021,4,21
74.4,32,0.0639929,35.318253,25.219784,906.9512,2.502965,67.049934,98.08253,1288.1438,2021-04-08 21:00:00,2021,4,21
74.4,32,0.3655046,5.3410344,139.29121,251.12625,3.722289,11.10524,16.782574,1275.2538,2021-04-08 12:00:00,2021,4,12
74.4,32,0.024476066,7.945159,53.937183,413.01324,5.2857633,35.865826,52.907017,1284.7228,2021-04-08 00:00:00,2021,4,0
74.4,32,2.4791503,11.869239,71.39561,490.43997,6.598023,37.12946,54.75049,1282.6278,2021-04-08 03:00:00,2021,4,3
74.4,32,0.5392046,3.3718958,142.53589,317.41702,6.5748353,29.981337,46.005394,1276.3071,2021-04-08 06:00:00,2021,4,6
74.4,32,0.28065658,2.0481849,154.55408,241.87877,3.9954827,22.317162,35.064632,1274.3037,2021-04-08 09:00:00,2021,4,9
74.4,32,0.3686381,55.198776,42.091557,862.8328,4.405831,43.501038,62.740616,1286.3759,2021-04-08 15:00:00,2021,4,15
74.4,32,0.67126393,63.983795,17.34561,1283.0382,3.8079953,70.62964,102.20815,1287.8905,2021-04-08 18:00:00,2021,4,18
74.4,32,0.24394247,1.7430365,151.09856,222.69377,2.6482198,19.38519,32.279587,1272.8223,2021-04-09 09:00:00,2021,4,9
74.4,32,0.49864325,57.28033,4.3146467,1280.2391,3.2234247,103.10906,152.41841,1288.7443,2021-04-09 21:00:00,2021,4,21
74.4,32,0.13877894,29.523388,20.05061,973.35986,2.009069,84.58887,124.093025,1288.0345,2021-04-09 00:00:00,2021,4,0
74.4,32,2.6987038,14.71768,77.641525,651.97644,1.7392281,57.264175,86.93174,1283.754,2021-04-09 03:00:00,2021,4,3
74.4,32,0.39753586,2.6619365,148.65277,267.44803,2.4962802,24.590107,40.327644,1273.3301,2021-04-09 06:00:00,2021,4,6
74.4,32,0.32233202,4.7009487,141.81302,227.08893,3.0777643,20.306221,32.974518,1273.5084,2021-04-09 12:00:00,2021,4,12
74.4,32,0.35728788,54.422283,42.7373,860.65717,3.0238907,56.030552,84.21354,1286.3672,2021-04-09 15:00:00,2021,4,15
74.4,32,1.4145286,74.90058,7.581383,1350.0195,4.813011,90.65371,135.15523,1288.4266,2021-04-09 18:00:00,2021,4,18
74.4,32,0.40972167,2.9331286,157.63684,256.6653,3.2128754,32.440643,54.12198,1273.2357,2021-04-10 06:00:00,2021,4,6
74.4,32,0.06709158,28.064241,21.998947,915.09607,1.9809546,87.9222,130.42964,1287.7391,2021-04-10 00:00:00,2021,4,0
74.4,32,3.637185,19.91069,75.63983,740.3179,1.5364912,69.9135,105.91849,1284.236,2021-04-10 03:00:00,2021,4,3
74.4,32,0.23931186,1.8710223,157.28041,213.11429,3.1464453,26.544937,44.713978,1272.0724,2021-04-10 09:00:00,2021,4,9
74.4,32,0.30304363,4.9942265,142.38693,243.88719,3.9306316,16.500002,27.130901,1273.9114,2021-04-10 12:00:00,2021,4,12
74.4,32,0.5192895,78.86544,27.77713,1134.9181,6.748222,67.499,99.6671,1288.3411,2021-04-10 15:00:00,2021,4,15
74.4,32,0.62492305,53.088257,27.880705,920.32983,2.665071,66.38623,99.60192,1286.2231,2021-04-10 18:00:00,2021,4,18
74.4,32,0.043799274,19.726925,40.911983,483.4186,1.9716289,53.368412,81.121,1286.8341,2021-04-10 21:00:00,2021,4,21
74.4,32,0.24510883,2.3890297,179.9158,284.0163,7.999182,32.15606,53.495583,1273.5989,2021-04-11 09:00:00,2021,4,9
74.4,32,0.06444552,19.909899,30.36318,592.00073,2.6937373,75.0863,112.772896,1288.3617,2021-04-11 00:00:00,2021,4,0
74.4,32,3.1284451,17.744251,72.09988,585.939,1.8788427,61.017406,92.55532,1284.1935,2021-04-11 03:00:00,2021,4,3
74.4,32,0.43653047,3.148085,156.23097,273.56415,4.03204,30.077955,50.43059,1274.1743,2021-04-11 06:00:00,2021,4,6
74.4,32,0.24921718,10.85741,142.9885,375.38547,6.6958003,43.520744,71.87635,1276.7843,2021-04-11 12:00:00,2021,4,12
74.4,32,0.06322694,11.746147,99.07912,353.78168,2.662425,37.513973,62.89813,1278.4877,2021-04-11 15:00:00,2021,4,15
74.4,32,0.08502212,11.168411,69.060005,326.36273,1.7148565,35.926895,58.45205,1280.9359,2021-04-11 18:00:00,2021,4,18
74.4,32,0.018243896,6.995679,61.063015,275.9637,1.6210606,37.392395,60.890045,1282.8176,2021-04-11 21:00:00,2021,4,21
74.4,32,0.20639277,1.812079,151.24153,250.46645,4.0669613,41.1255,75.963684,1273.4141,2021-04-12 09:00:00,2021,4,9
74.4,32,0.04609717,18.386003,39.518646,495.17023,2.3818033,47.26269,71.02808,1287.577,2021-04-12 21:00:00,2021,4,21
74.4,32,0.012046541,2.337842,91.1376,233.12912,2.0290885,36.570377,63.171783,1278.8405,2021-04-12 00:00:00,2021,4,0
74.4,32,0.86877847,8.238124,92.64317,302.5019,2.0506973,42.329807,72.66474,1277.8937,2021-04-12 03:00:00,2021,4,3
74.4,32,0.3424212,2.231354,136.09378,237.88637,2.629001,38.47025,71.33475,1273.5046,2021-04-12 06:00:00,2021,4,6
74.4,32,0.22059794,3.8160503,139.18701,241.04504,4.076966,19.42397,33.531445,1274.0623,2021-04-12 12:00:00,2021,4,12
74.4,32,0.18424942,31.212555,61.18348,602.85724,3.176318,39.02223,60.744095,1283.82,2021-04-12 15:00:00,2021,4,15
74.4,32,0.14720456,21.867842,52.848526,501.71777,2.2177474,35.413906,54.181305,1284.2411,2021-04-12 18:00:00,2021,4,18
74.4,32,0.4384976,3.2171803,144.29988,252.17749,6.1814775,31.639128,54.70982,1273.457,2021-04-13 06:00:00,2021,4,6
74.4,32,0.054627236,14.667843,32.418526,468.22037,2.624696,58.222538,87.58908,1288.3002,2021-04-13 00:00:00,2021,4,0
74.4,32,2.5306094,16.697268,65.25252,491.02557,2.0624654,45.78055,70.329796,1283.243,2021-04-13 03:00:00,2021,4,3
74.4,32,0.21767335,1.957028,149.241,229.56984,5.3128033,34.4693,62.543697,1272.1559,2021-04-13 09:00:00,2021,4,9
74.4,32,0.1550731,4.971091,133.67078,253.18127,5.1467056,25.348778,45.958878,1272.5034,2021-04-13 12:00:00,2021,4,12
74.4,32,0.101246655,19.487297,83.5631,437.47305,5.3839684,35.02849,56.53811,1279.4872,2021-04-13 15:00:00,2021,4,15
74.4,32,0.11743637,17.737156,62.625973,495.36215,4.0913677,43.998566,68.51669,1283.496,2021-04-13 18:00:00,2021,4,18
74.4,32,0.024719782,11.341667,50.704014,409.0557,3.067133,48.17297,73.85867,1285.2726,2021-04-13 21:00:00,2021,4,21
74.4,32,0.21791705,1.9041888,146.87364,232.94977,4.9490743,34.13997,64.44844,1271.616,2021-04-14 09:00:00,2021,4,9
74.4,32,0.07551719,13.236022,73.11084,404.06863,2.9973955,38.479927,62.458183,1281.0352,2021-04-14 18:00:00,2021,4,18
74.4,32,0.021412205,9.078407,60.278667,293.2913,1.6922257,34.216076,54.69659,1282.7412,2021-04-14 21:00:00,2021,4,21
74.4,32,0.17439632,5.4805098,134.76085,255.69698,5.015656,25.608997,48.314014,1272.304,2021-04-14 12:00:00,2021,4,12
74.4,32,0.016015634,6.051049,68.84607,267.82242,1.3652754,30.331554,48.74936,1281.0974,2021-04-14 00:00:00,2021,4,0
74.4,32,1.5035198,9.722691,79.454544,306.15292,1.406103,26.272707,44.02837,1278.7432,2021-04-14 03:00:00,2021,4,3
74.4,32,0.29890046,1.8960165,133.56569,208.99142,2.6207843,29.063152,55.779804,1271.075,2021-04-14 06:00:00,2021,4,6
74.4,32,0.05960601,8.224371,105.52979,335.26443,4.2662864,34.696407,58.188694,1276.1603,2021-04-14 15:00:00,2021,4,15
74.4,32,0.32671893,3.6139386,130.94307,267.08072,4.2075505,51.79038,96.52859,1271.394,2021-04-15 09:00:00,2021,4,9
74.4,32,0.016990498,7.502186,60.71333,312.63934,1.7876928,42.624287,64.23411,1282.0919,2021-04-15 21:00:00,2021,4,21
74.4,32,0.036383342,8.4318075,47.85575,307.12714,1.9051067,41.86612,65.11483,1285.3019,2021-04-15 00:00:00,2021,4,0
74.4,32,1.4981929,13.181698,64.549355,363.78873,1.8577439,41.25756,66.95398,1280.9799,2021-04-15 03:00:00,2021,4,3
74.4,32,0.48785013,5.367334,112.531555,262.3505,4.7197375,36.37791,65.35813,1273.3209,2021-04-15 06:00:00,2021,4,6
74.4,32,0.3205912,5.2036657,124.70532,274.4194,3.5164883,47.106853,83.14509,1271.0846,2021-04-15 12:00:00,2021,4,12
74.4,32,0.13230306,15.784773,74.40522,401.07443,2.6106179,52.744774,82.29139,1278.9116,2021-04-15 15:00:00,2021,4,15
74.4,32,0.107513644,14.568517,56.709618,397.81818,2.0880904,51.54165,78.36463,1281.8276,2021-04-15 18:00:00,2021,4,18
74.4,32,0.3437094,3.20211,130.48761,237.93114,3.7540643,43.307945,79.03868,1266.0972,2021-04-16 09:00:00,2021,4,9
74.4,32,0.013926637,4.809629,64.90081,255.7752,1.745786,31.042753,51.037785,1279.8834,2021-04-16 00:00:00,2021,4,0
74.4,32,0.47771847,6.407099,97.96049,265.31638,2.7154853,39.839027,70.17577,1272.5122,2021-04-16 03:00:00,2021,4,3
74.4,32,0.21960567,1.9919842,134.12262,232.8883,3.3751206,45.19194,84.61212,1266.9788,2021-04-16 06:00:00,2021,4,6
74.4,32,0.1403805,9.39527,110.75104,278.17624,4.952812,39.304592,65.71562,1267.7836,2021-04-16 12:00:00,2021,4,12
74.4,32,0.12422561,24.098774,65.4845,506.97656,4.79327,60.747227,102.89348,1278.4834,2021-04-16 15:00:00,2021,4,15
74.4,32,0.04108358,8.651817,86.00485,294.55023,2.6665332,57.66784,95.28049,1272.6592,2021-04-16 18:00:00,2021,4,18
74.4,32,0.01441407,4.365266,85.21629,274.5305,3.0279992,67.86423,104.177376,1274.7935,2021-04-16 21:00:00,2021,4,21
74.4,32,0.35575595,2.5648766,118.850746,245.42151,3.4677327,61.367035,101.936165,1267.6261,2021-04-17 06:00:00,2021,4,6
74.4,32,0.013508839,3.3992956,79.51001,262.98917,1.5194781,61.79862,95.07883,1276.4337,2021-04-17 00:00:00,2021,4,0
74.4,32,0.6461612,7.0368214,92.190544,287.87686,1.5367174,50.588997,78.634674,1271.1823,2021-04-17 03:00:00,2021,4,3
74.4,32,0.20026505,2.4477186,125.00005,249.61543,3.8096318,53.76114,87.059456,1267.5721,2021-04-17 09:00:00,2021,4,9
74.4,32,0.35067272,5.689235,120.48099,276.78134,4.39505,44.936665,75.44902,1269.308,2021-04-17 12:00:00,2021,4,12
74.4,32,0.08885195,15.953317,78.865036,411.54874,2.6714773,52.976406,83.52334,1276.0656,2021-04-17 15:00:00,2021,4,15
74.4,32,0.119629815,16.309038,62.286293,439.7832,2.6446338,55.130684,84.11522,1279.1472,2021-04-17 18:00:00,2021,4,18
74.4,32,0.028236257,8.492907,59.08435,342.55972,2.7777433,55.98933,84.65557,1281.6815,2021-04-17 21:00:00,2021,4,21
74.4,32,0.279438,2.4901807,148.641,260.04007,7.5146866,39.004055,66.53563,1270.0704,2021-04-18 09:00:00,2021,4,9
74.4,32,0.027957724,7.94448,56.78189,350.41156,2.8769422,59.8069,91.125336,1284.8573,2021-04-18 00:00:00,2021,4,0
74.4,32,1.4984714,9.226769,83.32367,357.00803,4.7831736,44.657505,69.35647,1276.0172,2021-04-18 03:00:00,2021,4,3
74.4,32,0.41933104,3.3578446,128.60751,274.77893,7.186424,39.178905,65.835396,1269.5764,2021-04-18 06:00:00,2021,4,6
74.4,32,0.20444304,3.997462,141.61748,259.2026,6.372807,21.46255,35.321156,1271.1232,2021-04-18 12:00:00,2021,4,12
74.4,32,0.15639614,29.347866,67.646034,588.64124,4.644812,37.331047,57.33374,1281.146,2021-04-18 15:00:00,2021,4,15
74.4,32,0.24093083,32.752945,39.442883,709.7194,3.0173452,46.17972,68.987274,1285.1765,2021-04-18 18:00:00,2021,4,18
74.4,32,0.033354297,19.227734,40.978226,570.4928,2.5548418,48.35969,72.62408,1284.6161,2021-04-18 21:00:00,2021,4,21
74.4,32,0.29263347,2.0195465,144.93884,218.06816,4.5255756,17.208868,29.60887,1273.9666,2021-04-19 09:00:00,2021,4,9
74.4,32,0.03495586,10.030777,48.581554,405.26678,1.8697678,41.686188,62.695496,1284.7777,2021-04-19 00:00:00,2021,4,0
74.4,32,1.9681821,10.302788,80.45085,416.89813,3.1726272,36.693417,55.65572,1280.9576,2021-04-19 03:00:00,2021,4,3
74.4,32,0.31676137,1.9311631,135.78802,222.43407,2.605581,18.969336,32.020126,1272.7238,2021-04-19 06:00:00,2021,4,6
74.4,32,0.24946089,3.6641977,137.40944,216.87119,2.7675486,16.186304,27.85049,1274.7021,2021-04-19 12:00:00,2021,4,12
74.4,32,0.21781261,33.005417,57.946373,585.11945,2.1566443,34.50993,52.4097,1283.7699,2021-04-19 15:00:00,2021,4,15
74.4,32,0.54327816,46.379177,23.292406,907.43933,2.6087406,54.56133,80.251274,1287.1665,2021-04-19 18:00:00,2021,4,18
74.4,32,0.13139783,37.105953,17.853445,869.2099,2.4390764,66.25918,96.34977,1288.1792,2021-04-19 21:00:00,2021,4,21
74.4,32,1.1603327,15.835431,161.00209,601.30145,16.384619,49.34368,72.76056,1278.2601,2021-04-20 06:00:00,2021,4,6
74.4,32,0.031752735,14.392704,51.456738,451.01822,5.7484283,74.025925,112.49158,1285.9,2021-04-20 21:00:00,2021,4,21
74.4,32,1.6117994,42.921387,6.5159726,1159.6239,4.6858034,102.63166,148.62396,1288.7666,2021-04-20 00:00:00,2021,4,0
74.4,32,3.6429298,37.8758,49.556232,1027.5582,2.8844156,79.04088,114.59576,1284.7369,2021-04-20 03:00:00,2021,4,3
74.4,32,0.18156853,6.025235,168.99355,389.00937,17.140732,45.043205,71.224174,1276.4216,2021-04-20 09:00:00,2021,4,9
74.4,32,0.13592398,7.288849,146.88774,344.64865,13.806185,51.844692,85.62055,1276.4498,2021-04-20 12:00:00,2021,4,12
74.4,32,0.10817516,21.571503,81.12387,450.9448,11.712407,65.97021,102.00928,1280.8462,2021-04-20 15:00:00,2021,4,15
74.4,32,0.08188863,15.933929,63.616985,424.77405,7.9154134,67.56251,103.01562,1282.454,2021-04-20 18:00:00,2021,4,18
74.4,32,0.2368573,1.7276739,128.15474,213.74915,2.026883,33.53848,53.49082,1269.5363,2021-04-21 09:00:00,2021,4,9
74.4,32,0.18341382,36.664356,19.17264,875.8321,11.240202,109.20949,161.88881,1288.3861,2021-04-21 00:00:00,2021,4,0
74.4,32,2.3283248,12.370768,64.184975,517.5607,7.139421,84.17873,130.51126,1281.3741,2021-04-21 03:00:00,2021,4,3
74.4,32,0.31397605,2.1522639,118.12973,228.20863,3.286234,46.335526,75.63334,1269.9373,2021-04-21 06:00:00,2021,4,6
74.4,32,0.24678002,3.0734818,122.72328,216.5971,1.9410374,15.567405,25.962317,1270.0366,2021-04-21 12:00:00,2021,4,12
74.4,32,0.2050001,20.287153,65.832375,431.8343,2.2005596,32.190865,49.37968,1279.1168,2021-04-21 15:00:00,2021,4,15
