longitude,latitude,no,no2,o3,co,so2,pm2_5,pm10,ch4,time,year,month,hour
74.4,32,1.607134,11.958314,133.1633,807.1534,16.925322,83.98891,125.70128,1285.0051,2022-03-06 06:00:00,2022,3,6
74.4,32,0.043590374,30.070112,42.689404,992.6392,10.563367,87.685455,126.89284,1292.52,2022-03-06 00:00:00,2022,3,0
74.4,32,9.537205,44.061996,25.484756,1535.1252,10.198755,118.22741,171.13275,1293.4595,2022-03-06 03:00:00,2022,3,3
74.4,32,0.25043577,5.558984,165.45705,568.37036,19.042727,75.77393,115.33597,1283.0142,2022-03-06 09:00:00,2022,3,9
74.4,32,0.97012955,28.123726,127.54037,882.2052,15.128241,98.501785,146.91711,1289.8928,2022-03-06 12:00:00,2022,3,12
74.4,32,0.3109818,53.46034,51.51693,1357.0592,8.383288,107.427124,156.2956,1291.8009,2022-03-06 15:00:00,2022,3,15
74.4,32,0.13808261,31.213434,55.7293,1068.9038,6.2091565,87.71971,127.33125,1290.6635,2022-03-06 18:00:00,2022,3,18
74.4,32,0.04324221,21.28982,48.421127,955.55865,6.280219,94.2637,137.36066,1293.5309,2022-03-06 21:00:00,2022,3,21
74.4,32,0.38994586,2.7386844,106.36542,241.67194,3.4123745,42.308414,69.70317,1276.1256,2022-03-07 09:00:00,2022,3,9
74.4,32,0.049857363,17.247717,43.031895,993.3449,4.58299,105.14027,154.01913,1293.5548,2022-03-07 00:00:00,2022,3,0
74.4,32,8.562584,36.575954,31.043428,1513.4249,5.3278093,126.11483,183.78957,1294.0802,2022-03-07 03:00:00,2022,3,3
74.4,32,0.7260304,3.5805151,100.65501,332.21085,2.9991014,46.42146,75.04843,1279.7155,2022-03-07 06:00:00,2022,3,6
74.4,32,0.8803028,10.791384,85.57882,333.44336,3.5010297,36.388493,54.930836,1281.245,2022-03-07 12:00:00,2022,3,12
74.4,32,1.6494709,58.624023,11.606077,1017.2221,4.9017587,70.03003,102.813965,1292.5223,2022-03-07 15:00:00,2022,3,15
74.4,32,5.8057365,54.584198,2.1366944,1235.2288,5.4634895,80.18935,116.9392,1292.8322,2022-03-07 18:00:00,2022,3,18
74.4,32,0.061834272,24.832794,23.069006,698.3023,3.588616,58.558388,85.72404,1292.4465,2022-03-07 21:00:00,2022,3,21
74.4,32,0.5079567,4.2036095,153.24797,443.0735,10.729709,48.63296,74.509796,1280.3635,2022-03-08 09:00:00,2022,3,9
74.4,32,0.11635706,20.265324,18.195774,739.9347,3.895606,66.60164,97.515434,1294.358,2022-03-08 00:00:00,2022,3,0
74.4,32,6.474633,20.2388,30.262949,918.6945,3.0372818,68.019936,99.767105,1293.9288,2022-03-08 03:00:00,2022,3,3
74.4,32,1.8660302,10.902939,126.17788,705.7956,5.436124,63.687637,95.380775,1287.334,2022-03-08 06:00:00,2022,3,6
74.4,32,1.2884228,17.522455,102.42677,527.6766,7.9135456,45.944046,67.91937,1285.1367,2022-03-08 12:00:00,2022,3,12
74.4,32,1.8861194,79.7122,23.215496,1281.7389,11.3823805,84.50158,123.635124,1292.7793,2022-03-08 15:00:00,2022,3,15
74.4,32,16.03158,75.523926,10.240709,1588.9677,14.631883,103.887985,151.09511,1293.4103,2022-03-08 18:00:00,2022,3,18
74.4,32,14.536763,55.70925,18.742086,1388.2968,14.548462,107.322586,156.43294,1293.7343,2022-03-08 21:00:00,2022,3,21
74.4,32,1.7207754,14.498329,167.56952,911.04346,23.834953,77.54578,114.07091,1282.6459,2022-03-09 06:00:00,2022,3,6
74.4,32,0.033772096,15.569529,53.39224,687.0298,9.14625,56.273926,82.50921,1292.3167,2022-03-09 21:00:00,2022,3,21
74.4,32,29.496479,67.1573,11.454185,2253.6646,13.550561,144.04265,209.04218,1293.9128,2022-03-09 00:00:00,2022,3,0
74.4,32,29.831694,81.98807,33.0395,2899.358,11.95581,166.76118,240.86064,1293.8992,2022-03-09 03:00:00,2022,3,3
74.4,32,0.28335485,3.4039035,157.13338,434.81934,10.470673,50.75333,79.40924,1278.3944,2022-03-09 09:00:00,2022,3,9
74.4,32,0.984857,15.939954,106.643,526.6284,6.8574886,33.53541,49.260746,1284.3993,2022-03-09 12:00:00,2022,3,12
74.4,32,0.23905073,48.791294,56.90788,929.63885,8.960399,52.533195,77.0884,1289.3376,2022-03-09 15:00:00,2022,3,15
74.4,32,0.11684449,28.065453,62.42216,829.86816,9.051235,52.33798,76.563644,1290.2979,2022-03-09 18:00:00,2022,3,18
74.4,32,0.3845841,3.0796664,150.7697,372.85443,7.2956085,38.086384,59.011658,1277.4879,2022-03-10 09:00:00,2022,3,9
74.4,32,0.6264898,39.8827,23.69969,795.4601,7.5495605,67.02362,104.792946,1292.0317,2022-03-10 21:00:00,2022,3,21
74.4,32,0.03620926,11.229286,40.374172,625.82965,7.932207,56.070312,83.0685,1291.7411,2022-03-10 00:00:00,2022,3,0
74.4,32,4.9222307,17.496868,36.810802,802.9603,6.3216143,63.39099,93.30847,1291.7468,2022-03-10 03:00:00,2022,3,3
74.4,32,1.1654507,7.269452,130.6871,629.1192,7.6212826,62.370663,92.50046,1286.0878,2022-03-10 06:00:00,2022,3,6
74.4,32,1.1014577,13.9132805,94.197075,425.45026,5.833533,38.57045,62.196365,1282.5201,2022-03-10 12:00:00,2022,3,12
74.4,32,12.234551,69.4791,15.777662,1151.4193,10.995916,71.842026,112.193,1291.6998,2022-03-10 15:00:00,2022,3,15
74.4,32,22.748327,61.859554,12.754606,1262.9055,11.83611,76.79218,119.83984,1291.5533,2022-03-10 18:00:00,2022,3,18
74.4,32,0.34771332,3.0812805,162.07602,448.432,9.752685,48.530754,79.51448,1279.5118,2022-03-11 09:00:00,2022,3,9
74.4,32,10.122855,54.841393,23.674204,1159.981,10.063946,77.19647,115.23903,1291.8517,2022-03-11 21:00:00,2022,3,21
74.4,32,4.5483704,50.117733,7.4103413,1096.5312,11.35816,95.23035,149.42056,1293.8507,2022-03-11 00:00:00,2022,3,0
74.4,32,15.194275,41.947582,30.738522,1422.9712,9.662788,112.597145,173.04126,1293.5428,2022-03-11 03:00:00,2022,3,3
74.4,32,1.5855825,10.19293,140.50067,682.0511,11.901009,69.18164,109.57816,1284.5822,2022-03-11 06:00:00,2022,3,6
74.4,32,0.94965744,14.627003,114.60183,522.41864,6.697263,46.937885,73.03156,1283.9457,2022-03-11 12:00:00,2022,3,12
74.4,32,0.9594061,83.38537,22.426378,1364.4269,10.230995,90.364975,136.49805,1293.8651,2022-03-11 15:00:00,2022,3,15
74.4,32,25.918377,88.28625,2.81809,1841.498,16.525034,107.09125,160.32011,1293.1383,2022-03-11 18:00:00,2022,3,18
74.4,32,1.4565871,11.321177,161.2067,815.34753,10.55472,76.376755,116.87263,1285.9287,2022-03-12 06:00:00,2022,3,6
74.4,32,1.091744,43.034542,21.938522,1054.3674,9.844788,82.027336,122.68811,1293.421,2022-03-12 00:00:00,2022,3,0
74.4,32,9.614602,34.47369,38.420803,1252.7067,8.008373,84.53636,125.482346,1291.896,2022-03-12 03:00:00,2022,3,3
74.4,32,0.37267682,3.4550142,163.85936,456.6967,9.119998,52.898544,84.42247,1280.8547,2022-03-12 09:00:00,2022,3,9
74.4,32,0.93670565,23.512007,111.33185,635.19696,7.6194844,72.3392,111.52674,1288.0267,2022-03-12 12:00:00,2022,3,12
74.4,32,0.42434466,86.321266,36.518604,1524.8257,10.080796,123.432205,187.15633,1294.1981,2022-03-12 15:00:00,2022,3,15
74.4,32,8.523102,88.77539,15.709839,1906.9315,13.067294,144.22057,218.64098,1293.5967,2022-03-12 18:00:00,2022,3,18
74.4,32,9.317896,51.43767,30.441889,1198.5095,12.338374,112.58788,170.88486,1292.0676,2022-03-12 21:00:00,2022,3,21
74.4,32,22.463596,62.921825,25.37282,1680.897,13.288032,115.15463,173.6596,1293.547,2022-03-13 21:00:00,2022,3,21
74.4,32,0.9981221,18.355999,130.82217,576.7059,7.674425,55.812984,84.603485,1286.7897,2022-03-13 12:00:00,2022,3,12
74.4,32,1.8229272,85.469154,36.627163,1374.0498,11.899163,92.52263,138.78424,1293.7059,2022-03-13 15:00:00,2022,3,15
74.4,32,57.138767,76.75676,6.8315153,2628.5925,23.176723,155.91818,236.26262,1294.4045,2022-03-13 00:00:00,2022,3,0
74.4,32,23.257902,61.6347,34.46124,1802.9564,12.334892,119.45977,178.69212,1291.5894,2022-03-13 03:00:00,2022,3,3
74.4,32,2.000283,14.16964,148.94147,761.35394,15.059778,92.53388,144.47969,1284.7948,2022-03-13 06:00:00,2022,3,6
74.4,32,0.3680114,3.527543,170.90494,464.7593,11.417197,69.029,108.98487,1281.5958,2022-03-13 09:00:00,2022,3,9
74.4,32,35.30333,86.64778,18.646444,2110.9263,17.495165,120.08438,179.6046,1294.1526,2022-03-13 18:00:00,2022,3,18
74.4,32,0.34562433,4.781684,230.80173,723.50104,15.223556,78.74735,121.70129,1281.6696,2022-03-14 09:00:00,2022,3,9
74.4,32,62.029243,74.85447,23.071424,3027.3035,18.182375,161.60902,235.96126,1294.5945,2022-03-14 21:00:00,2022,3,21
74.4,32,16.791904,67.580765,7.9086885,2156.4102,7.04421,124.621956,181.39389,1294.7537,2022-03-14 00:00:00,2022,3,0
74.4,32,17.900116,70.49692,41.71547,2525.2288,8.100568,143.55641,208.94412,1293.3604,2022-03-14 03:00:00,2022,3,3
74.4,32,1.6793088,18.623571,219.43326,1212.883,22.836065,109.87108,164.62206,1285.1472,2022-03-14 06:00:00,2022,3,6
74.4,32,0.8306195,18.320105,144.77737,779.45825,7.9452286,61.201096,91.41111,1286.81,2022-03-14 12:00:00,2022,3,12
74.4,32,0.29050967,76.83963,57.568027,1541.6648,10.539262,99.03608,146.18039,1293.6442,2022-03-14 15:00:00,2022,3,15
74.4,32,27.144688,89.225685,27.92549,2404.4204,15.233409,135.60027,198.83284,1294.2881,2022-03-14 18:00:00,2022,3,18
74.4,32,0.2872369,4.0130277,235.76804,755.7309,18.109503,68.9487,106.87247,1278.8768,2022-03-15 09:00:00,2022,3,9
74.4,32,0.013508839,11.335718,85.972374,683.2566,7.545452,44.48809,65.90531,1288.9222,2022-03-15 21:00:00,2022,3,21
74.4,32,22.829449,65.09541,21.68201,2556.094,7.125855,137.04222,198.82727,1294.2134,2022-03-15 00:00:00,2022,3,0
74.4,32,8.882618,52.33148,54.48367,2281.7798,6.262182,139.89963,203.30885,1293.7351,2022-03-15 03:00:00,2022,3,3
74.4,32,0.76342344,10.162946,242.35582,1160.4314,24.539536,102.99487,152.88998,1284.4662,2022-03-15 06:00:00,2022,3,6
74.4,32,0.7588625,13.586352,131.50821,611.16736,6.014579,39.776356,60.62544,1282.7612,2022-03-15 12:00:00,2022,3,12
74.4,32,0.10048069,29.64367,84.50419,782.441,7.2931714,41.64166,63.265934,1286.1947,2022-03-15 15:00:00,2022,3,15
74.4,32,0.064271435,21.429045,92.1291,775.3951,8.261211,42.2466,63.243656,1287.1382,2022-03-15 18:00:00,2022,3,18
74.4,32,0.3117826,3.1663165,175.25487,474.3584,6.5955877,37.310547,59.537273,1274.2749,2022-03-16 09:00:00,2022,3,9
74.4,32,0.024650149,10.765756,63.424496,764.17694,6.9371142,55.68399,81.48643,1291.7574,2022-03-16 00:00:00,2022,3,0
74.4,32,3.802181,22.94258,61.392677,1025.2637,6.4906487,67.75609,98.728165,1290.6761,2022-03-16 03:00:00,2022,3,3
74.4,32,0.876647,8.305731,179.65244,740.48474,9.659167,62.762486,93.05,1281.3035,2022-03-16 06:00:00,2022,3,6
74.4,32,0.6381882,10.760376,127.14223,456.31445,5.173467,33.76688,53.64375,1277.92,2022-03-16 12:00:00,2022,3,12
74.4,32,0.08878232,25.280333,94.99418,651.09515,6.812215,39.849537,61.024345,1283.8721,2022-03-16 15:00:00,2022,3,15
74.4,32,0.07429861,23.640795,81.00843,690.27344,7.346789,44.58266,67.58265,1286.9999,2022-03-16 18:00:00,2022,3,18
74.4,32,0.014831869,11.194072,75.757355,545.99493,6.610035,44.051537,67.088165,1287.5704,2022-03-16 21:00:00,2022,3,21
74.4,32,1.1888474,9.65777,159.29254,671.0243,8.027175,65.21859,97.81681,1281.4331,2022-03-17 06:00:00,2022,3,6
74.4,32,0.023118218,9.531385,63.835663,640.60913,5.8777843,55.126507,82.44347,1290.1796,2022-03-17 00:00:00,2022,3,0
74.4,32,4.1115613,21.103416,55.51314,901.0672,5.6643815,64.865685,96.0938,1289.5275,2022-03-17 03:00:00,2022,3,3
74.4,32,0.3862553,3.9674995,175.35315,408.45392,8.528673,48.06452,73.8928,1274.8434,2022-03-17 09:00:00,2022,3,9
74.4,32,1.3337193,20.994244,115.29871,536.6076,6.06945,46.40857,69.278336,1284.0898,2022-03-17 12:00:00,2022,3,12
74.4,32,1.1534041,78.64441,30.105282,1190.8535,10.025194,71.80191,105.87643,1292.157,2022-03-17 15:00:00,2022,3,15
74.4,32,37.25849,85.90612,10.354455,2124.3325,14.811432,105.01019,153.61081,1294.3899,2022-03-17 18:00:00,2022,3,18
74.4,32,104.65809,91.5675,0.2975252,3521.5842,20.447508,142.10574,206.93646,1294.579,2022-03-17 21:00:00,2022,3,21
74.4,32,0.8758114,7.7412915,166.67491,771.9521,28.727137,128.82446,190.18607,1285.4349,2022-03-18 06:00:00,2022,3,6
74.4,32,0.017860914,18.624992,56.327797,890.8927,8.3423815,90.78664,133.5754,1291.34,2022-03-18 00:00:00,2022,3,0
74.4,32,2.627678,15.823229,55.617718,822.6157,15.21896,106.152176,155.17839,1291.1525,2022-03-18 03:00:00,2022,3,3
74.4,32,0.26484984,3.0148337,194.95131,553.9009,21.80525,102.23148,153.05653,1278.332,2022-03-18 09:00:00,2022,3,9
74.4,32,0.66395247,14.182325,134.03568,595.4691,13.734183,108.448814,158.49712,1283.0785,2022-03-18 12:00:00,2022,3,12
74.4,32,0.2555538,51.174286,51.83627,1165.2881,10.593436,128.88052,186.55846,1291.6641,2022-03-18 15:00:00,2022,3,15
74.4,32,0.15597834,35.201077,52.635796,1145.4913,10.42179,131.18489,189.59279,1291.9048,2022-03-18 18:00:00,2022,3,18
74.4,32,0.017547563,11.300546,75.11576,777.83234,11.595388,122.84534,179.23193,1290.8167,2022-03-18 21:00:00,2022,3,21
74.4,32,0.25677237,2.571114,175.7681,514.5882,23.104988,100.39804,147.81956,1277.8693,2022-03-19 09:00:00,2022,3,9
74.4,32,0.021377388,5.995325,72.62203,663.9616,14.475708,115.43811,169.02538,1291.2137,2022-03-19 00:00:00,2022,3,0
74.4,32,2.5852714,18.329218,59.63982,899.1951,14.895862,124.68623,181.14154,1291.6427,2022-03-19 03:00:00,2022,3,3
74.4,32,0.46758685,4.430517,173.02843,676.5297,35.89612,123.099014,180.48366,1282.2823,2022-03-19 06:00:00,2022,3,6
74.4,32,0.7830252,14.7537,123.93172,595.4328,15.799992,104.72271,151.57419,1283.6582,2022-03-19 12:00:00,2022,3,12
74.4,32,0.26422313,62.283993,50.190105,1267.4312,12.689882,138.90572,200.56197,1292.5426,2022-03-19 15:00:00,2022,3,15
74.4,32,0.17516229,46.801453,49.251797,1320.9476,9.851529,138.03651,199.62553,1292.2115,2022-03-19 18:00:00,2022,3,18
74.4,32,0.06611671,39.916054,30.777868,1228.3883,7.1406746,126.1525,182.48018,1293.5175,2022-03-19 21:00:00,2022,3,21
74.4,32,0.22864057,2.365579,160.82289,430.408,14.125441,83.92568,124.88239,1274.8801,2022-03-20 09:00:00,2022,3,9
74.4,32,0.043764457,20.23956,40.6542,961.51074,7.2675586,122.60824,176.8048,1293.0414,2022-03-20 00:00:00,2022,3,0
74.4,32,7.4488015,34.592052,39.52721,1370.1399,7.7027884,136.22745,196.02634,1294.1775,2022-03-20 03:00:00,2022,3,3
74.4,32,0.5709225,5.6089993,173.22173,690.6292,16.86784,113.149055,167.39038,1282.4745,2022-03-20 06:00:00,2022,3,6
74.4,32,1.0320334,20.7041,116.83446,583.9577,13.061875,76.76784,114.84407,1282.5671,2022-03-20 12:00:00,2022,3,12
74.4,32,0.09219434,25.100004,84.64018,701.6279,8.404935,78.60852,117.32245,1283.7137,2022-03-20 15:00:00,2022,3,15
74.4,32,0.120535046,19.505625,80.1557,639.057,7.048306,74.296104,108.958115,1288.0067,2022-03-20 18:00:00,2022,3,18
74.4,32,0.03843752,20.930338,43.483734,691.33484,4.4742107,80.18297,118.10067,1291.5643,2022-03-20 21:00:00,2022,3,21
74.4,32,0.2979604,2.629686,160.78331,308.2964,10.307174,49.713223,77.746155,1268.2759,2022-03-21 09:00:00,2022,3,9
74.4,32,0.0814012,24.363726,22.661367,881.5356,5.5798936,100.73001,146.79958,1294.5039,2022-03-21 00:00:00,2022,3,0
74.4,32,5.1779237,26.05495,49.248775,1021.0529,3.5986779,95.95773,141.0228,1291.671,2022-03-21 03:00:00,2022,3,3
74.4,32,0.7606381,6.238117,159.57022,485.9743,7.3500266,64.92985,97.97557,1274.7562,2022-03-21 06:00:00,2022,3,6
74.4,32,1.6482524,23.47954,99.68104,487.35385,5.410128,67.577126,104.27723,1283.14,2022-03-21 12:00:00,2022,3,12
74.4,32,0.9276533,88.1883,18.75758,1301.0627,7.076751,109.46104,165.37938,1293.5599,2022-03-21 15:00:00,2022,3,15
74.4,32,0.27393696,49.62207,30.157299,998.9333,10.3135805,94.45606,139.46526,1291.3938,2022-03-21 18:00:00,2022,3,18
74.4,32,0.034189895,21.9524,43.448986,741.45575,6.8075495,81.48211,120.06656,1291.6581,2022-03-21 21:00:00,2022,3,21
74.4,32,0.70524496,6.0740333,166.51677,558.16235,10.866676,75.579796,116.17267,1280.2006,2022-03-22 06:00:00,2022,3,6
74.4,32,0.070259884,28.82676,25.640276,950.4089,9.787862,104.5589,155.79897,1294.246,2022-03-22 00:00:00,2022,3,0
74.4,32,4.5464554,24.038618,55.393497,989.9076,7.293763,96.74536,143.37195,1291.3162,2022-03-22 03:00:00,2022,3,3
74.4,32,0.34957603,2.9690237,158.3787,340.74588,7.40824,44.073597,73.66523,1275.4628,2022-03-22 09:00:00,2022,3,9
74.4,32,0.9208989,13.224078,114.88182,399.7294,6.2844424,38.16581,58.960926,1281.1605,2022-03-22 12:00:00,2022,3,12
74.4,32,0.1458119,29.411747,77.84176,625.51025,10.377782,46.437016,69.87885,1286.8048,2022-03-22 15:00:00,2022,3,15
74.4,32,0.15183517,32.27354,66.73565,813.4024,11.08724,59.09435,88.23417,1290.8766,2022-03-22 18:00:00,2022,3,18
74.4,32,0.04487859,32.674305,49.84027,915.45856,14.787443,85.434525,127.41899,1294.0892,2022-03-22 21:00:00,2022,3,21
74.4,32,0.3088058,2.9672549,167.19621,401.23938,8.602205,55.62926,89.967476,1276.9133,2022-03-23 09:00:00,2022,3,9
74.4,32,13.808227,49.80663,13.13701,1404.5541,17.660313,121.21926,179.06369,1295.0613,2022-03-23 00:00:00,2022,3,0
74.4,32,8.006319,37.477276,48.938877,1319.2512,8.306126,99.53096,145.24509,1292.115,2022-03-23 03:00:00,2022,3,3
74.4,32,0.5468817,5.0600247,166.37244,630.1366,10.52819,66.39594,100.84836,1283.6586,2022-03-23 06:00:00,2022,3,6
74.4,32,0.63602954,17.322643,148.33936,587.61945,12.549096,81.97818,126.17367,1282.6212,2022-03-23 12:00:00,2022,3,12
74.4,32,0.23348008,55.3284,62.54751,983.8614,9.61502,93.18167,143.53267,1290.0513,2022-03-23 15:00:00,2022,3,15
74.4,32,0.02903704,4.9738455,128.03061,372.64026,4.7014937,92.20931,141.74336,1276.8691,2022-03-23 18:00:00,2022,3,18
74.4,32,0.008425616,2.146323,104.94601,244.84552,2.2357476,52.244843,84.972824,1275.1133,2022-03-23 21:00:00,2022,3,21
74.4,32,0.87654257,5.2899,118.54472,301.0923,2.2524943,50.470554,77.45773,1272.6919,2022-03-24 06:00:00,2022,3,6
74.4,32,0.016085267,3.2497234,82.14531,271.2663,1.9779081,53.985844,81.935425,1284.0682,2022-03-24 00:00:00,2022,3,0
74.4,32,2.2575777,14.657001,62.452946,432.0638,1.8927225,52.789444,78.82867,1285.4742,2022-03-24 03:00:00,2022,3,3
74.4,32,0.2670607,2.16882,137.49231,227.34535,3.5142825,54.674656,89.65635,1266.896,2022-03-24 09:00:00,2022,3,9
74.4,32,1.177149,16.055063,95.77761,347.9519,3.5297534,46.40133,71.69934,1277.9878,2022-03-24 12:00:00,2022,3,12
74.4,32,0.22185133,38.021755,51.367577,657.9143,4.865236,58.24816,87.63977,1285.8885,2022-03-24 15:00:00,2022,3,15
74.4,32,0.13815224,30.225845,52.640797,697.067,5.0079317,62.64341,92.85753,1287.9814,2022-03-24 18:00:00,2022,3,18
74.4,32,0.035025492,22.11556,43.027378,663.9631,4.5581713,66.11149,96.89486,1291.5438,2022-03-24 21:00:00,2022,3,21
74.4,32,0.26850557,2.1979227,155.90063,282.58032,5.765628,35.259113,56.793663,1274.7275,2022-03-25 09:00:00,2022,3,9
74.4,32,0.021830004,11.440838,65.194214,419.53336,5.8862677,40.478157,60.270035,1290.3524,2022-03-25 21:00:00,2022,3,21
74.4,32,0.08362946,24.998117,21.775738,828.03394,3.3211324,83.29773,122.779465,1294.2202,2022-03-25 00:00:00,2022,3,0
74.4,32,4.6324873,22.208254,53.62671,849.72095,2.8364034,76.77915,113.24585,1290.6605,2022-03-25 03:00:00,2022,3,3
74.4,32,0.633662,4.7908707,152.40068,366.80652,8.027105,50.53538,77.04411,1275.3822,2022-03-25 06:00:00,2022,3,6
74.4,32,0.56883353,8.77254,126.39922,297.10706,6.1508512,31.73891,49.965992,1278.0824,2022-03-25 12:00:00,2022,3,12
74.4,32,0.13230306,24.435997,80.11318,503.74268,8.465342,40.48397,61.123734,1285.3862,2022-03-25 15:00:00,2022,3,15
74.4,32,0.094979666,18.690882,74.9112,486.72437,6.5891447,40.403023,61.00257,1287.4055,2022-03-25 18:00:00,2022,3,18
74.4,32,0.33347332,2.5736454,148.80069,223.27367,5.986017,27.894535,45.182472,1274.371,2022-03-26 09:00:00,2022,3,9
74.4,32,9.255295,49.34446,30.085924,920.0515,12.771597,87.63838,130.48257,1294.2372,2022-03-26 21:00:00,2022,3,21
74.4,32,0.03620926,11.855219,49.088833,486.24042,6.738729,51.41241,75.63111,1292.6506,2022-03-26 00:00:00,2022,3,0
74.4,32,3.5326483,16.985703,63.423534,608.6981,6.1434226,52.370426,76.45891,1289.2649,2022-03-26 03:00:00,2022,3,3
74.4,32,0.65517867,4.673922,146.04218,311.10648,7.7527156,34.660267,52.049973,1278.267,2022-03-26 06:00:00,2022,3,6
74.4,32,0.6228689,8.685569,119.076836,266.23633,3.8466191,32.452618,51.807648,1277.1874,2022-03-26 12:00:00,2022,3,12
74.4,32,0.33138433,42.362907,58.24311,633.16974,5.9333615,50.65181,76.00184,1288.0638,2022-03-26 15:00:00,2022,3,15
74.4,32,0.99011433,47.98828,43.383392,803.0124,7.7927895,67.40674,100.70073,1292.0616,2022-03-26 18:00:00,2022,3,18
74.4,32,0.34635547,4.234837,217.41904,429.67145,15.020714,59.56235,96.08879,1273.4639,2022-03-27 09:00:00,2022,3,9
74.4,32,0.05570655,50.746174,32.654186,1292.6614,8.36977,102.34602,155.892,1293.3444,2022-03-27 21:00:00,2022,3,21
74.4,32,26.661781,55.755844,9.993489,1657.9406,13.537436,133.37485,196.54831,1294.9619,2022-03-27 00:00:00,2022,3,0
74.4,32,10.581459,52.311752,58.384758,1672.736,5.511467,121.47343,177.64067,1291.9442,2022-03-27 03:00:00,2022,3,3
74.4,32,1.038753,11.868007,212.16231,778.80945,13.835348,81.58844,122.80342,1281.2699,2022-03-27 06:00:00,2022,3,6
74.4,32,1.3305509,26.407059,136.01923,573.1947,11.724918,70.18879,109.48009,1284.6477,2022-03-27 12:00:00,2022,3,12
74.4,32,14.54108,107.94986,28.8174,1824.4467,13.619764,113.40454,172.01793,1292.6473,2022-03-27 15:00:00,2022,3,15
74.4,32,5.94361,77.806854,39.573505,1584.6399,10.590755,90.46392,136.36406,1288.411,2022-03-27 18:00:00,2022,3,18
74.4,32,0.36419898,3.351171,166.5849,293.81195,12.544489,55.483932,103.12647,1273.429,2022-03-28 09:00:00,2022,3,9
74.4,32,0.026530245,19.297544,42.671524,770.9668,5.410685,78.745804,119.04183,1290.1808,2022-03-28 00:00:00,2022,3,0
74.4,32,2.753714,16.695135,65.27303,636.78644,3.93525,71.44922,106.87079,1288.4288,2022-03-28 03:00:00,2022,3,3
74.4,32,1.0627418,8.053726,156.85391,493.57257,8.344075,67.48288,104.93833,1280.498,2022-03-28 06:00:00,2022,3,6
74.4,32,1.0956434,18.278185,123.32081,433.7153,13.115702,64.05947,104.07126,1281.7185,2022-03-28 12:00:00,2022,3,12
74.4,32,16.228746,80.638,27.681343,1448.347,12.226613,92.45783,142.17787,1291.6538,2022-03-28 15:00:00,2022,3,15
74.4,32,59.786568,100.717224,0.06572064,2689.8767,17.814327,124.613396,191.08684,1294.2107,2022-03-28 18:00:00,2022,3,18
74.4,32,35.777603,86.50362,0.26610324,2252.2827,12.801191,133.38551,207.9325,1294.7153,2022-03-28 21:00:00,2022,3,21
74.4,32,0.8814169,8.192996,182.2745,584.3741,16.071966,79.659744,134.14722,1278.3481,2022-03-29 06:00:00,2022,3,6
74.4,32,0.05389609,37.70481,25.916706,964.5082,4.541651,90.35843,137.2044,1293.049,2022-03-29 21:00:00,2022,3,21
74.4,32,9.113487,64.91984,3.6462846,1583.1512,7.519178,108.585434,165.82614,1293.661,2022-03-29 00:00:00,2022,3,0
74.4,32,8.656659,38.40953,50.54383,1240.2172,5.1266737,102.713165,161.41669,1290.9081,2022-03-29 03:00:00,2022,3,3
74.4,32,0.32832047,3.6674984,201.34152,383.6191,14.492268,57.440384,96.086555,1274.7017,2022-03-29 09:00:00,2022,3,9
74.4,32,1.2643298,22.070072,126.70264,499.72882,9.419909,64.90934,108.64226,1285.057,2022-03-29 12:00:00,2022,3,12
74.4,32,0.41682425,89.85394,36.02081,1487.6274,10.866015,117.29467,183.90738,1294.8909,2022-03-29 15:00:00,2022,3,15
74.4,32,2.0179698,87.00393,5.837611,1704.5304,7.804105,128.25482,194.08607,1294.3418,2022-03-29 18:00:00,2022,3,18
74.4,32,0.28838584,3.817715,227.33427,469.2177,19.164446,73.51698,124.05264,1275.0967,2022-03-30 09:00:00,2022,3,9
74.4,32,0.53875196,67.72896,20.320532,1392.7671,6.8183427,100.18238,151.46667,1294.4817,2022-03-30 18:00:00,2022,3,18
74.4,32,32.696056,77.81705,3.2730854,2420.5378,11.598116,144.53821,219.66833,1294.8899,2022-03-30 00:00:00,2022,3,0
74.4,32,12.55072,67.28646,62.25501,2180.704,7.2065825,141.03214,211.87708,1292.2979,2022-03-30 03:00:00,2022,3,3
74.4,32,1.0988117,15.026721,266.9477,1055.0051,22.745543,116.52338,184.53157,1281.4357,2022-03-30 06:00:00,2022,3,6
74.4,32,1.2256833,22.053707,123.99008,510.22394,8.899796,61.138985,96.4343,1284.8948,2022-03-30 12:00:00,2022,3,12
74.4,32,0.31188706,52.805676,57.39436,1014.90375,7.4453893,77.76293,117.93397,1289.8438,2022-03-30 15:00:00,2022,3,15
74.4,32,0.07408971,45.530853,17.758572,1099.6533,4.1395535,89.116554,131.71034,1293.6217,2022-03-30 21:00:00,2022,3,21
74.4,32,0.2316348,2.1276913,173.42133,294.211,7.889057,47.352238,80.47369,1275.2927,2022-03-31 09:00:00,2022,3,9
74.4,32,0.13439205,39.46981,12.406993,1206.238,4.966112,110.72422,165.79077,1294.6687,2022-03-31 00:00:00,2022,3,0
74.4,32,5.4817333,30.900896,58.363213,1157.3268,3.732861,99.44742,150.80237,1291.5924,2022-03-31 03:00:00,2022,3,3
74.4,32,0.6084548,6.0703683,188.80005,519.81445,10.720796,70.32917,113.25281,1279.7843,2022-03-31 06:00:00,2022,3,6
